ano,mes,partido,regiao,parlamentar,descricao,valor_documento,valor_glosa,valor_liquido
2020,2,PSL,Sudeste,P417,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,220.0,0.0,220.0
2020,1,PSL,Sudeste,P417,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,220.0,0.0,220.0
2020,2,PSL,Sudeste,P417,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,582.1,0.0,582.1
2020,1,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,150.0,0.0,150.0
2020,1,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,185.28,0.0,185.28
2020,2,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,208.6,0.0,208.6
2020,1,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,100.11,0.0,100.11
2020,1,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,2175.62,0.0,2175.62
2020,1,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,2162.39,0.0,2162.39
2020,3,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,1698.93,0.0,1698.93
2020,1,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,388.43,0.0,388.43
2020,2,PSL,Sudeste,P417,COMBUSTÍVEIS E LUBRIFICANTES.,396.25,0.0,396.25
2020,1,PSL,Sudeste,P417,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,1249.21,208.08,1041.13
2020,1,PSL,Sudeste,P417,TELEFONIA,373.58,214.99,158.59
2020,2,PSL,Sudeste,P417,TELEFONIA,429.96,0.0,429.96
2020,1,PSL,Sudeste,P417,TELEFONIA,438.73,8.74,429.99
2020,1,PSL,Sudeste,P417,SERVIÇOS POSTAIS,1.95,0.0,1.95
2020,2,PSL,Sudeste,P417,SERVIÇOS POSTAIS,161.8,0.0,161.8
2020,2,PSL,Sudeste,P417,SERVIÇOS POSTAIS,2.05,0.0,2.05
2020,2,PSL,Sudeste,P417,SERVIÇOS POSTAIS,2.05,0.0,2.05
2020,3,PSL,Sudeste,P417,SERVIÇOS POSTAIS,4.1,0.0,4.1
2020,3,PSL,Sudeste,P417,SERVIÇOS POSTAIS,3.95,0.0,3.95
2020,3,PSL,Sudeste,P417,SERVIÇOS POSTAIS,6.85,0.0,6.85
2020,1,PSL,Sudeste,P417,SERVIÇOS POSTAIS,72.05,0.0,72.05
2020,1,PSL,Sudeste,P417,SERVIÇOS POSTAIS,40.14,0.0,40.14
2020,1,PSL,Sudeste,P417,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2250.0,0.0,2250.0
2020,1,PSL,Sudeste,P417,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4800.0,0.0,4800.0
2020,1,PSL,Sudeste,P417,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,1700.0,0.0,1700.0
2020,1,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",82.5,0.0,82.5
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",188.8,0.0,188.8
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",120.0,0.0,120.0
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",120.0,0.0,120.0
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",120.0,0.0,120.0
2020,2,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21.48,0.0,21.48
2020,1,PSL,Sudeste,P417,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",120.0,0.0,120.0
2020,2,REPUBLICANOS,Sudeste,P418,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,489.0,0.0,489.0
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,152.32,0.0,152.32
2020,1,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,236.33,0.0,236.33
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,200.0,0.0,200.0
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,186.21,0.0,186.21
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,147.1,0.0,147.1
2020,1,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,133.99,0.0,133.99
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,265.32,0.0,265.32
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,213.2,0.0,213.2
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,205.43,0.0,205.43
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,266.85,0.0,266.85
2020,1,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,157.5,0.0,157.5
2020,1,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,268.18,0.0,268.18
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,165.06,0.0,165.06
2020,2,REPUBLICANOS,Sudeste,P418,COMBUSTÍVEIS E LUBRIFICANTES.,156.46,0.0,156.46
2020,1,REPUBLICANOS,Sudeste,P418,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2000.0,0.0,2000.0
2020,1,REPUBLICANOS,Sudeste,P418,TELEFONIA,425.47,8.72,416.75
2020,2,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,451.92,0.0,451.92
2020,1,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,72.05,0.0,72.05
2020,2,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,25.32,0.0,25.32
2020,2,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,25.32,0.0,25.32
2020,3,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,42.26,0.0,42.26
2020,1,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,31.07,0.0,31.07
2020,2,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,1681.76,0.0,1681.76
2020,3,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,63.34,0.0,63.34
2020,3,REPUBLICANOS,Sudeste,P418,SERVIÇOS POSTAIS,81.3,0.0,81.3
2020,2,REPUBLICANOS,Sudeste,P418,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,60.0,0.0,60.0
2020,2,REPUBLICANOS,Sudeste,P418,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,67.68,0.0,67.68
2020,2,REPUBLICANOS,Sudeste,P418,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,11.43,0.0,11.43
2020,1,REPUBLICANOS,Sudeste,P418,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,7000.0,0.0,7000.0
2020,2,REPUBLICANOS,Sudeste,P418,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,7000.0,0.0,7000.0
2020,2,REPUBLICANOS,Sudeste,P418,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",140.0,0.0,140.0
2020,2,REPUBLICANOS,Sudeste,P418,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",120.0,0.0,120.0
2020,1,REPUBLICANOS,Sudeste,P418,Emissão Bilhete Aéreo,781.16,0.0,781.16
2020,1,REPUBLICANOS,Sudeste,P418,Emissão Bilhete Aéreo,825.16,0.0,825.16
2020,1,PT,Sudeste,P419,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,154.97,0.0,154.97
2020,1,PT,Sudeste,P419,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,3585.99,0.0,3585.99
2020,2,PT,Sudeste,P419,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,216.9,0.0,216.9
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,181.92,0.0,181.92
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,239.01,0.0,239.01
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,200.06,0.0,200.06
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,312.0,0.0,312.0
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,195.0,0.0,195.0
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,120.07,0.0,120.07
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,145.22,0.0,145.22
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,244.87,0.0,244.87
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,210.01,0.0,210.01
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,250.17,0.0,250.17
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,186.04,0.04,186.0
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,270.01,0.0,270.01
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,243.93,0.0,243.93
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,251.41,0.0,251.41
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,236.09,0.0,236.09
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,168.69,0.0,168.69
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,202.02,0.0,202.02
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,342.01,0.0,342.01
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,293.54,0.0,293.54
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,293.01,0.0,293.01
2020,2,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,213.32,0.0,213.32
2020,1,PT,Sudeste,P419,COMBUSTÍVEIS E LUBRIFICANTES.,242.52,0.0,242.52
2020,1,PT,Sudeste,P419,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,0.0,3000.0
2020,2,PT,Sudeste,P419,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,1000.0,0.0,1000.0
2020,3,PT,Sudeste,P419,SERVIÇOS POSTAIS,672.87,0.0,672.87
2020,2,PT,Sudeste,P419,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,42.82,0.0,42.82
2020,2,PT,Sudeste,P419,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",241.5,0.0,241.5
2020,3,PT,Sudeste,P419,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",399.0,0.0,399.0
2020,1,PT,Sudeste,P419,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",273.16,0.0,273.16
2020,2,PT,Sudeste,P419,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",468.0,139.37,328.63
2020,3,PT,Sudeste,P419,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",238.85,0.0,238.85
2020,1,PT,Sudeste,P419,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,1900.0,0.0,1900.0
2020,1,PT,Sudeste,P419,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,5060.0,0.0,5060.0
2020,1,PT,Sudeste,P419,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4900.0,0.0,4900.0
2020,2,PT,Sudeste,P419,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,5060.0,0.0,5060.0
2020,3,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",86.0,0.0,86.0
2020,2,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20.76,1.0,19.76
2020,2,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8.46,0.0,8.46
2020,2,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",43.36,1.05,42.31
2020,2,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.47,0.99,6.48
2020,2,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.96,1.02,6.94
2020,2,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8.64,0.99,7.65
2020,2,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9.18,1.01,8.17
2020,2,PT,Sudeste,P419,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.62,1.0,11.62
2020,1,PT,Sudeste,P419,Emissão Bilhete Aéreo,365.57,0.0,365.57
2020,1,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,282.06,0.0,282.06
2020,2,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,359.18,0.0,359.18
2020,1,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,393.75,0.0,393.75
2020,1,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4333.76,450.88,3882.88
2020,1,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,101.0,0.0,101.0
2020,1,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,570.99,190.99,380.0
2020,2,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,116.79,0.0,116.79
2020,2,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,157.04,0.0,157.04
2020,2,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,140.12,0.0,140.12
2020,2,PATRIOTA,Sudeste,P420,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,1513.81,117.12,1396.69
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,320.03,0.0,320.03
2020,2,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,250.24,0.0,250.24
2020,2,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,200.0,0.0,200.0
2020,2,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,152.0,0.0,152.0
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,240.04,0.0,240.04
2020,3,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,250.0,0.0,250.0
2020,2,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,250.27,0.0,250.27
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,261.77,0.0,261.77
2020,2,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,176.36,0.0,176.36
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,270.51,0.0,270.51
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,3,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,206.82,0.0,206.82
2020,2,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,218.23,0.0,218.23
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,209.9,0.0,209.9
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,231.72,0.0,231.72
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,117.43,0.0,117.43
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,256.01,0.0,256.01
2020,2,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,260.78,0.0,260.78
2020,1,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,270.69,0.0,270.69
2020,2,PATRIOTA,Sudeste,P420,COMBUSTÍVEIS E LUBRIFICANTES.,270.03,0.0,270.03
2020,2,PATRIOTA,Sudeste,P420,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",8000.0,0.0,8000.0
2020,1,PATRIOTA,Sudeste,P420,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,290.0,0.0,290.0
2020,1,PATRIOTA,Sudeste,P420,TELEFONIA,519.08,0.0,519.08
2020,2,PATRIOTA,Sudeste,P420,TELEFONIA,529.99,0.0,529.99
2020,1,PATRIOTA,Sudeste,P420,SERVIÇOS POSTAIS,4.9,0.0,4.9
2020,1,PATRIOTA,Sudeste,P420,SERVIÇOS POSTAIS,290.19,0.0,290.19
2020,1,PATRIOTA,Sudeste,P420,SERVIÇOS POSTAIS,310.39,0.0,310.39
2020,2,PATRIOTA,Sudeste,P420,SERVIÇOS POSTAIS,400.97,0.0,400.97
2020,1,PATRIOTA,Sudeste,P420,SERVIÇOS POSTAIS,36.94,0.0,36.94
2020,1,PATRIOTA,Sudeste,P420,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,1890.0,0.0,1890.0
2020,1,PATRIOTA,Sudeste,P420,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,3600.0,0.0,3600.0
2020,2,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,3,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,3,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,3,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,3,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,3,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,2,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,3,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,3,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.2,0.0,7.2
2020,1,PATRIOTA,Sudeste,P420,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.3,0.0,5.3
2020,1,PATRIOTA,Sudeste,P420,Emissão Bilhete Aéreo,933.59,0.0,933.59
2020,1,PATRIOTA,Sudeste,P420,Emissão Bilhete Aéreo,815.79,0.0,815.79
2020,1,PATRIOTA,Sudeste,P420,Emissão Bilhete Aéreo,1053.79,0.0,1053.79
2020,1,PATRIOTA,Sudeste,P420,Emissão Bilhete Aéreo,821.59,0.0,821.59
2020,1,PATRIOTA,Sudeste,P420,Emissão Bilhete Aéreo,325.59,0.0,325.59
2020,2,PT,Norte,P421,COMBUSTÍVEIS E LUBRIFICANTES.,190.01,0.0,190.01
2020,2,PT,Norte,P421,COMBUSTÍVEIS E LUBRIFICANTES.,186.03,0.0,186.03
